OBJECTID,ORIG_FID,FCLASS,URBAN_CODE,ROUNDED_SPEED,Volume,Capacity,VCR,Artificial,Shape_Length,MODE_TYPE,MILES,POINT_X,POINT_Y
14619,221022,4,71317,45,8735.000000000000000,22500.000000000000000,0.388222222222222,0,322.185487882530708,road,0.200196380333574,-2036719.050999999046326,1021705.083200000226498
14620,221023,4,71317,45,10095.000000000000000,22500.000000000000000,0.448666666666667,0,83.818796679465137,road,0.052082481459447,-2036655.601000003516674,1021897.912599999457598
14621,221024,4,71317,45,11622.000000000000000,22500.000000000000000,0.516533333333333,0,177.199417304951339,road,0.110106392981312,-2036614.343299999833107,1022021.728700000792742
14622,221025,4,71317,25,9650.000000000000000,26045.731056563501625,0.370502174772637,0,33.489729616444151,road,0.020809511600369,-2036582.105700001120567,1022122.010699998587370
14623,221026,4,71317,40,4125.000000000000000,12454.479768786150089,0.331206126356093,0,263.092627514435435,road,0.163477852671138,-2048886.844999998807907,1028498.157099999487400
14624,221027,4,71317,45,2975.000000000000000,12488.636363636349415,0.238216560509555,0,52.216833919833299,road,0.032445971455553,-2054545.208800002932549,1006814.244100000709295
14625,221028,4,71317,45,5705.000000000000000,15000.000000000000000,0.380333333333333,0,300.264769349539336,road,0.186575504565836,-2053883.527900002896786,1006519.348799999803305
14626,221029,4,71317,35,1842.000000000000000,11969.146443514649945,0.153895685769479,0,129.811183524880306,road,0.080660768550734,-2056492.132600001990795,1006855.358300000429153
14627,221030,4,71317,35,2885.000000000000000,11324.586666666649762,0.254755434782610,0,292.130282864926585,road,0.181520979109725,-2056422.282899998128414,1007013.662500001490116
14628,221031,4,71317,45,2702.000000000000000,11652.544117647050371,0.231880692552623,0,68.225178633959601,road,0.042393075802067,-2056385.941899999976158,1007177.970699999481440
14629,221032,4,71317,35,3735.000000000000000,11513.041237113400712,0.324414715719064,0,16.058748511564048,road,0.009978423751583,-2056373.060099996626377,1007137.845800001174212
14630,221033,4,71317,45,8085.000000000000000,12469.007858546150601,0.648407643312100,0,856.086029272114729,road,0.531946132772146,-2056189.368000000715256,1006466.344399999827147
14631,221034,4,71317,45,3830.000000000000000,12427.634854771800747,0.308184143222506,0,124.632211870525026,road,0.077442711195432,-2055311.076700001955032,1027297.239700000733137
14632,221035,4,71317,35,6350.000000000000000,22500.000000000000000,0.282222222222222,0,15.798236189382768,road,0.009816549223106,-2054882.262299999594688,1027095.214800000190735
14633,221036,4,71317,35,8452.000000000000000,15000.000000000000000,0.563466666666667,0,824.768673986573276,road,0.512486469300053,-2055900.465999998152256,1029199.635400000959635
14634,221037,4,71317,40,11000.000000000000000,15000.000000000000000,0.733333333333333,0,158.955189652725920,road,0.098769978166474,-2055842.070299997925758,1029746.470199998468161
14635,221038,4,71317,25,2850.000000000000000,27150.000000000000000,0.104972375690608,0,105.071041543899568,road,0.065287987777515,-2055603.773599997162819,1029763.032499998807907
14636,221039,4,71317,45,5750.000000000000000,12445.096685082849945,0.462029355456289,0,268.420744974643981,road,0.166788584748291,-2055474.840000003576279,1030480.584199998527765
14637,221040,4,71317,40,5750.000000000000000,12445.096685082849945,0.462029355456289,0,9.069202941957222,road,0.005635330174003,-2055341.867499999701977,1030441.059000000357628
14638,221041,4,71317,40,5750.000000000000000,12445.096685082849945,0.462029355456289,0,8.600325924551520,road,0.005343984085379,-2055315.111599996685982,1030433.412599999457598
14639,221042,4,71317,35,10372.000000000000000,22500.000000000000000,0.460977777777778,0,237.702574336383805,road,0.147701236610218,-2056112.542400002479553,1025468.917700000107288
14640,221043,4,71317,35,5330.000000000000000,15000.000000000000000,0.355333333333333,0,102.712216662682778,road,0.063822284880205,-2055983.833700001239777,1025358.208099998533726
14641,221044,4,71317,30,7600.000000000000000,15050.000000000000000,0.504983388704319,0,9.013715526502775,road,0.005600851961465,-2057278.980899997055531,1023746.178899999707937
14642,221045,4,71317,30,7600.000000000000000,15050.000000000000000,0.504983388704319,0,93.564000129271633,road,0.058137858034871,-2057264.490599997341633,1023795.377799998968840
14643,221046,4,71317,30,7600.000000000000000,8433.333333333350311,0.901185770750986,0,311.228343630844734,road,0.193387940163295,-2057206.334399998188019,1023989.237500000745058
14644,221047,4,71317,30,7600.000000000000000,15050.000000000000000,0.504983388704319,0,1.892882491522534,road,0.001176180298157,-2057157.448299996554852,1024137.957600001245737
14645,221048,4,71317,45,4600.000000000000000,15000.000000000000000,0.306666666666667,0,9.573455007289072,road,0.005948657254371,-2057154.052500002086163,1024134.063000001013279
14646,221049,4,71317,25,8700.000000000000000,7004.545454545450411,1.242050616482804,0,22.361667871846930,road,0.013894868436152,-2057143.571800000965595,1024122.030499998480082
14647,221050,4,71317,30,7600.000000000000000,8433.333333333350311,0.901185770750986,0,171.253873996720444,road,0.106412011036157,-2057128.973700001835823,1024219.714200001209974
14648,221051,4,71317,45,2132.000000000000000,12357.360074626849382,0.172528759146349,0,48.899189449297523,road,0.030384486878454,-2055347.389799997210503,1027179.491999998688698
14649,221052,4,71317,45,3315.000000000000000,12417.338129496400143,0.266965428937260,0,4.117432570653023,road,0.002558448868476,-2055330.926700003445148,1027236.002099998295307
14650,221053,4,71317,35,8705.000000000000000,22183.453467153300153,0.392409595417114,0,126.544334088878571,road,0.078630846481679,-2055767.474699996411800,1027076.289400000125170
14651,221054,4,71317,35,1405.000000000000000,12002.033898305100593,0.117063492063492,0,107.519504539317410,road,0.066809389105318,-2055701.160999998450279,1027045.436900001019239
14652,221055,4,71317,35,2775.000000000000000,12276.790830945550624,0.226036269430051,0,71.714329339168657,road,0.044561129199543,-2055703.655400000512600,1027129.780299998819828
14653,221056,4,71317,45,3057.000000000000000,11872.629870129849223,0.257482969943422,0,174.133034055146766,road,0.108201034576249,-2055430.952500000596046,1027095.108899999409914
14654,221057,4,71317,45,5330.000000000000000,15000.000000000000000,0.355333333333333,0,19.729492940362622,road,0.012259314031914,-2055931.385499998927116,1025298.064699999988079
14655,221058,4,71317,35,4220.000000000000000,15000.000000000000000,0.281333333333333,0,160.658463915259773,road,0.099828341608961,-2055784.900600001215935,1025213.005699999630451
14656,221059,4,71317,35,9550.000000000000000,23411.845493562250340,0.407913165266105,0,142.372220384433319,road,0.088465819389759,-2054711.883799999952316,1031943.558499999344349
14657,221060,4,71317,35,9500.000000000000000,23401.639344262301165,0.405954465849387,0,69.389096463991223,road,0.043116299365330,-2054610.604000002145767,1031912.685699999332428
14658,221061,4,71317,35,9969.000000000000000,23446.825657894751203,0.425174825174824,0,497.911677118682633,road,0.309387353664181,-2054339.117299996316433,1031830.512699998915195
14659,221062,4,71317,30,6250.000000000000000,12444.409148665799876,0.502233567326102,0,387.072469954082464,road,0.240515201106254,-2054229.953199997544289,1030112.842500001192093
14660,221063,4,71317,25,2316.000000000000000,14701.251082251099433,0.157537612754340,0,1075.997285975973682,road,0.668592379243593,-2029685.798299998044968,1025811.087200000882149
14661,221064,4,71317,25,1500.000000000000000,14110.000000000000000,0.106307583274274,0,1848.299873218485573,road,1.148477998873290,-2028932.443899996578693,1026819.322500001639128
14662,221065,4,71317,45,1500.000000000000000,11198.412698412699683,0.133947554925585,0,84.563411325208065,road,0.052545162624265,-2028882.650499999523163,1027718.119600001722574
14663,221066,4,71317,45,3624.000000000000000,30000.000000000000000,0.120800000000000,0,1114.514703010338735,road,0.692525944720913,-2045414.543499998748302,1043429.708900000900030
14664,221067,4,71317,45,7744.000000000000000,30000.000000000000000,0.258133333333333,0,109.622357531217659,road,0.068116038762690,-2045403.634199999272823,1042021.939699999988079
14665,221068,4,71317,45,14547.000000000000000,30000.000000000000000,0.484900000000000,0,517.396278472789731,road,0.321494499423512,-2045289.141300000250340,1042309.335999999195337
14666,221069,4,71317,45,4500.000000000000000,30000.000000000000000,0.150000000000000,0,1165.473343713750182,road,0.724190112721123,-2045046.143899999558926,1043114.918000001460314
14667,221070,4,71317,45,6421.000000000000000,13094.795275590549863,0.490347490347492,0,470.091423989671853,road,0.292100684382471,-2044814.346199996769428,1043880.824700001627207
14668,221071,4,71317,50,3191.000000000000000,13859.716292134849937,0.230235593048239,0,1622.390876967535633,road,1.008104937282380,-2044513.929099999368191,1044882.999099999666214
14669,221072,4,71317,50,5280.000000000000000,13298.411669367900686,0.397039897039897,0,1607.414921040814761,road,0.998799328304559,-2044049.129500001668930,1046429.557700000703335
14670,221073,4,71317,50,5101.000000000000000,12069.188473520249318,0.422646477946019,0,1355.085398308181539,road,0.842009345508098,-2038258.616200000047684,1038010.966600000858307
14671,221074,4,71317,35,1856.000000000000000,14202.039215686250827,0.130685458039718,0,548.318870328447360,road,0.340708868763115,-2040276.023699998855591,1045482.376800000667572
14672,221075,4,71317,35,1507.000000000000000,14225.318181818200173,0.105937876449480,0,591.049950242246268,road,0.367260677731017,-2039812.377499997615814,1045804.131000000983477
14673,221076,4,71317,45,450.000000000000000,12616.071428571449360,0.035668789808917,0,186.077671807767160,road,0.115623073533330,-2044223.445299997925758,1033115.091800000518560
14674,221077,4,71317,45,7260.000000000000000,12280.889496717700240,0.591162391123247,0,149.509459404030849,road,0.092900685238900,-2044296.473099999129772,1033236.796199999749660
14675,221078,4,71317,45,10011.000000000000000,23419.865186360049847,0.427457627118645,0,574.501942998830714,road,0.356978243305934,-2044285.834499999880791,1033586.973900001496077
14676,221079,4,71317,40,6593.000000000000000,15000.000000000000000,0.439533333333333,0,330.764372179306065,road,0.205527041235784,-2046800.939300000667572,1041360.684099998325109
14677,221080,4,71317,45,6000.000000000000000,30000.000000000000000,0.200000000000000,0,691.743852476085976,road,0.429828842676507,-2046217.866599999368191,1043017.852400001138449
14678,221081,4,71317,40,5000.000000000000000,15000.000000000000000,0.333333333333333,0,786.226551518464703,road,0.488537552608617,-2046265.652099996805191,1041201.939199998974800
14679,221082,4,71317,35,6721.000000000000000,14683.276785714300786,0.457731615230397,0,801.070345469170888,road,0.497761040106080,-2047520.535999998450279,1041992.891199998557568
14680,221083,4,71317,45,7000.000000000000000,23317.460317460299848,0.300204220558203,0,602.436036963566721,road,0.374335649861989,-2047132.222599998116493,1042527.691399998962879
14681,221084,4,71317,45,6500.000000000000000,30000.000000000000000,0.216666666666667,0,390.363630227210933,road,0.242560229198947,-2046694.317599996924400,1042761.468499999493361
14682,221085,4,71317,25,1077.000000000000000,11931.149635036499603,0.090267914907154,0,114.330236247612177,road,0.071041373122924,-2051205.800800003111362,1039320.824900001287460
14683,221086,4,71317,25,5868.000000000000000,12318.080428954399395,0.476372924648788,0,254.334244881170662,road,0.158035656896649,-2051031.126000002026558,1039261.943100001662970
14684,221087,4,71317,25,5868.000000000000000,12031.395918367350532,0.487723954877237,0,128.032177512595808,road,0.079555347674730,-2050845.126199997961521,1039220.940000001341105
14685,221120,4,70426,45,2460.000000000000000,24608.338983050849492,0.099966113181972,0,366.197255325766548,road,0.227543970046961,-1329742.515799999237061,544501.632300000637770
14686,221121,4,70426,25,645.000000000000000,12757.597402597399196,0.050558108995404,0,136.009763883021833,road,0.084512380114813,-1330457.582999996840954,551601.770500000566244
14687,221122,4,70426,35,4500.000000000000000,24841.666666666649689,0.181147266018115,0,280.712216495845723,road,0.174426135786639,-1330443.677500002086163,551808.576900001615286
14688,221123,4,70426,35,5500.000000000000000,24983.333333333350311,0.220146764509673,0,861.123721657418855,road,0.535076403435173,-1330257.141900002956390,552331.835799999535084
14689,221124,4,70426,35,3350.000000000000000,12608.333333333350311,0.265697290152014,0,349.911094196075737,road,0.217424238928338,-1329878.121100001037121,552803.771699998527765
14690,221125,4,70426,35,4350.000000000000000,12891.666666666649689,0.337427278603751,0,125.520758181311464,road,0.077994827171689,-1330587.221799999475479,551526.349899999797344
14691,221126,4,70426,35,850.000000000000000,13033.333333333350311,0.065217391304347,0,56.881081450057486,road,0.035344194707840,-1330497.631800003349781,551536.487500000745058
14692,221913,4,70426,35,2900.000000000000000,12983.333333333350311,0.223363286264440,0,879.666150671713581,road,0.546598111615299,-1329709.837499998509884,553389.212600000202656
14693,221962,4,71317,25,1745.000000000000000,12509.817351598150708,0.139490445859872,0,143.420066328690098,road,0.089116919371221,-2089436.006700001657009,1035765.351799998432398
14694,221963,4,71317,25,2850.000000000000000,15000.000000000000000,0.190000000000000,0,4.660171832923950,road,0.002895690736462,-2055552.434900000691414,1029743.881799999624491
14695,221964,4,71317,25,3200.000000000000000,14950.000000000000000,0.214046822742475,0,686.490820080227991,road,0.426564766201998,-2030335.040899999439716,1025435.004700001329184
14696,221965,4,71317,25,6050.000000000000000,15000.000000000000000,0.403333333333333,0,290.637404388488847,road,0.180593349286219,-2055341.098499998450279,1026891.258200000971556
14697,221966,4,71317,25,13850.000000000000000,27999.228395061749325,0.494656488549619,0,159.471966321399861,road,0.099091087658988,-2070442.396600000560284,1004830.163499999791384
14698,221967,4,71317,30,7600.000000000000000,8433.333333333350311,0.901185770750986,0,51.108666787752739,road,0.031757389700660,-2057092.450599998235703,1024324.725299999117851
14699,221968,4,71317,35,964.000000000000000,12556.717948717949184,0.076771653543307,0,1531.690551730990137,road,0.951746480770977,-2052144.303099997341633,1049092.925500001758337
14700,221969,4,71317,35,3115.000000000000000,15000.000000000000000,0.207666666666667,0,411.870719213299708,road,0.255924087996017,-2055994.649599999189377,1028636.452500000596046
14701,221970,4,71317,35,3435.000000000000000,15000.000000000000000,0.229000000000000,0,9.737249885590494,road,0.006050434469629,-2059658.130400002002716,1040292.719000000506639
14702,221971,4,71317,35,3435.000000000000000,15000.000000000000000,0.229000000000000,0,1592.764041916123915,road,0.989695712282794,-2058958.623199999332428,1040337.272700000554323
14703,221972,4,71317,35,3780.000000000000000,12467.647058823549742,0.303184713375797,0,1104.881945360082454,road,0.686540438586276,-2077154.968299999833107,1028866.579799998551607
14704,221973,4,71317,35,3810.000000000000000,8165.080291970800317,0.466621253405995,0,273.596391709985994,road,0.170004576098834,-2087457.667499996721745,1035285.386100001633167
14705,221974,4,71317,35,3940.000000000000000,15000.000000000000000,0.262666666666667,0,73.227286790516573,road,0.045501235494676,-2056237.787299998104572,1025560.676600001752377
14706,221975,4,71317,35,4630.000000000000000,15000.000000000000000,0.308666666666667,0,345.238999800943702,road,0.214521139869999,-2055902.801799997687340,1028659.890299998223782
14707,221976,4,71317,35,4985.000000000000000,29543.803317535548558,0.168732506997201,0,4426.099099979224775,road,2.750244974213730,-2057235.346900001168251,1037870.183400001376867
14708,221977,4,71317,35,5330.000000000000000,15000.000000000000000,0.355333333333333,0,18.622538170384580,road,0.011571485602400,-2055943.655699998140335,1025312.794700000435114
14709,221978,4,71317,35,5470.000000000000000,15000.000000000000000,0.364666666666667,0,679.895076719577560,road,0.422466369483109,-2087906.703900001943111,1035217.807399999350309
14710,221979,4,71317,35,5700.000000000000000,15000.000000000000000,0.380000000000000,0,573.524092143634107,road,0.356370636169427,-2088462.040200002491474,1035534.713500000536442
14711,221980,4,71317,35,6040.000000000000000,15000.000000000000000,0.402666666666667,0,1206.784869220374048,road,0.749859853238733,-2079622.096699997782707,1035734.881099998950958
14712,221981,4,71317,35,6195.000000000000000,15000.000000000000000,0.413000000000000,0,96.403166692962813,road,0.059902030819159,-2055977.053099997341633,1025371.828400000929832
14713,221982,4,71317,35,6500.000000000000000,15000.000000000000000,0.433333333333333,0,83.742559356865115,road,0.052035109878153,-2055896.691899999976158,1025259.751899998635054
14714,221983,4,71317,35,7000.000000000000000,12327.868852458999754,0.567819148936171,0,1895.424771034948435,road,1.177759994249460,-2057769.940099999308586,1033260.285700000822544
14715,221984,4,71317,35,7300.000000000000000,24626.713947990549059,0.296426068675544,0,894.017541577570228,road,0.555515634657654,-2080167.565899997949600,1032433.021699998527765
14716,221985,4,71317,35,7450.000000000000000,23424.834801762099232,0.318038528896673,0,810.515403669094781,road,0.503629915442744,-2055871.718999996781349,1032282.695500001311302
14717,221986,4,71317,35,8705.000000000000000,28738.847517730500840,0.302900107411386,0,1028.308854702689359,road,0.638960221111819,-2055841.675099998712540,1027638.464299999177456
14718,221987,4,71317,35,8705.000000000000000,28738.847517730500840,0.302900107411386,0,169.467375352639209,road,0.105301934463911,-2055820.764499999582767,1028430.434999998658895
14719,221988,4,71317,35,8726.000000000000000,12465.714285714300786,0.699999999999999,0,226.444103193665541,road,0.140705560964877,-2069536.094499997794628,1008457.392200000584126
14720,221989,4,71317,35,8726.000000000000000,12465.714285714300786,0.699999999999999,0,39.141232352870198,road,0.024321185570273,-2069433.930699996650219,1008372.745799999684095
14721,221990,4,71317,35,9550.000000000000000,23403.648068669550412,0.408056042031522,0,266.049378916537705,road,0.165315089140532,-2054997.458700001239777,1032024.898400001227856
14722,221991,4,71317,35,9550.000000000000000,23403.648068669550412,0.408056042031522,0,92.766162174568123,road,0.057642105505252,-2054824.664800003170967,1031976.739799998700619
14723,221992,4,71317,35,10150.000000000000000,25525.913338997448591,0.397635135135136,0,141.942399435912876,road,0.088198741568685,-2066892.741400003433228,1020961.746599998325109
14724,221993,4,71317,35,11000.000000000000000,15000.000000000000000,0.733333333333333,0,93.705148710229182,road,0.058225563521492,-2055839.611699998378754,1029629.869300000369549
14725,221994,4,71317,35,11250.000000000000000,23410.167638483948394,0.480560420315238,0,583.686445907520124,road,0.362685217414442,-2059991.853900000452995,1034858.228000000119209
14726,221995,4,71317,40,2960.000000000000000,15000.000000000000000,0.197333333333333,0,619.595427976572410,road,0.384997979789104,-2038151.998800002038479,1022916.979800000786781
14727,221996,4,71317,40,3045.000000000000000,15000.000000000000000,0.203000000000000,0,423.188956330567351,road,0.262956900421945,-2038602.752300001680851,1023176.560100000351667
14728,221997,4,71317,40,5175.000000000000000,12437.461656441699233,0.416081684747927,0,2051.652613436634510,road,1.274835280792300,-2049993.459700003266335,1028836.989999998360872
14729,221998,4,71317,40,5265.000000000000000,12467.647058823549742,0.422292993630574,0,492.294079914798715,road,0.305896747573321,-2073765.233699999749660,1025185.411499999463558
14730,221999,4,71317,40,6250.000000000000000,12444.409148665799876,0.502233567326102,0,933.726531952489381,road,0.580189608001413,-2054863.214800000190735,1030300.076600000262260
14731,222000,4,71317,40,6371.000000000000000,12449.052992518700194,0.511765835026060,0,2317.553111544102194,road,1.440057859872020,-2052086.498199999332428,1029462.546000000089407
14732,222001,4,71317,40,7050.000000000000000,15000.000000000000000,0.470000000000000,0,461.862055698918425,road,0.286987202223270,-2055763.307400003075600,1036286.214600000530481
14733,222002,4,71317,40,7760.000000000000000,15000.000000000000000,0.517333333333333,0,2551.779372405645972,road,1.585599019753950,-2046448.179499998688698,1011977.036800000816584
14734,222003,4,71317,40,10565.000000000000000,30000.000000000000000,0.352166666666667,0,79.540961622775384,road,0.049424363306324,-2089103.378200002014637,1035736.442400000989437
14735,222004,4,71317,40,11980.000000000000000,30000.000000000000000,0.399333333333333,0,171.045348880496817,road,0.106282439795220,-2055737.033699996769428,1029798.463899999856949
14736,222005,4,71317,40,13750.000000000000000,22236.135957066198898,0.618362831858407,0,349.327667021920377,road,0.217061714814599,-2054399.461900003254414,1035311.260600000619888
14737,222006,4,71317,40,14785.000000000000000,15000.000000000000000,0.985666666666667,0,114.999454293293866,road,0.071457205106171,-2057096.501400001347065,1023732.079300001263618
14738,222007,4,71317,40,14785.000000000000000,15000.000000000000000,0.985666666666667,0,41.225839021956048,road,0.025616497510960,-2057019.380999997258186,1023719.870099999010563
14739,222008,4,71317,40,14785.000000000000000,15000.000000000000000,0.985666666666667,0,125.898283579045554,road,0.078229410109012,-2057215.031900003552437,1023753.161400001496077
14740,222009,4,71317,45,665.000000000000000,11393.132530120499723,0.058368495077356,0,308.098176207735719,road,0.191442948189687,-2047153.375100001692772,1008313.608899999409914
14741,222010,4,71317,45,2005.000000000000000,12340.297619047600165,0.162475822050290,0,279.517119391313429,road,0.173683538359154,-2085131.071599997580051,1034806.136599998921156
14742,222011,4,71317,45,2790.000000000000000,12479.487179487199683,0.223566878980891,0,48.488066227601635,road,0.030129027262953,-2068981.460799999535084,1006076.668699998408556
14743,222012,4,71317,45,2890.000000000000000,7697.403846153850282,0.375451263537906,0,604.888526185104865,road,0.375859552965713,-2056829.905199997127056,1026688.832100000232458
14744,222013,4,71317,45,2975.000000000000000,15000.000000000000000,0.198333333333333,0,609.922975327701351,road,0.378987808375183,-2054284.763099998235703,1006651.294399999082088
14745,222014,4,71317,45,3315.000000000000000,12417.338129496400143,0.266965428937260,0,32.381918521675743,road,0.020121151076363,-2055336.493799999356270,1027218.622699998319149
14746,222015,4,71317,45,3450.000000000000000,7522.222222222199889,0.458641063515511,0,317.476646577691099,road,0.197270447849806,-2056886.459399998188019,1026539.881200000643730
14747,222016,4,71317,45,3650.000000000000000,15000.000000000000000,0.243333333333333,0,10.245804059491871,road,0.006366434750982,-2089114.025399997830391,1035589.797200001776218
14748,222017,4,71317,45,3780.000000000000000,12467.647058823549742,0.303184713375797,0,2663.154283038376889,road,1.654804042348810,-2078148.655500002205372,1030284.304299999028444
14749,222018,4,71317,45,4514.000000000000000,23677.280809859148576,0.190646892109350,0,1440.470873916001892,road,0.895065314174132,-2039602.140699997544289,1039136.260400000959635
14750,222019,4,71317,45,5800.000000000000000,7522.222222222199889,0.771048744460859,0,207.469453426718616,road,0.128915283797505,-2056556.841200001537800,1026449.453200001269579
14751,222020,4,71317,45,5800.000000000000000,7522.222222222199889,0.771048744460859,0,79.324446911124511,road,0.049289827570880,-2056418.536600001156330,1026411.578099999576807
14752,222021,4,71317,45,6195.000000000000000,15000.000000000000000,0.413000000000000,0,77.434533255398847,road,0.048115492018072,-2055798.388800002634525,1025304.080400001257658
14753,222022,4,71317,45,6385.000000000000000,8246.597040905149697,0.774258760107815,0,79.875974169634262,road,0.049632530035646,-2056376.283100001513958,1026564.727000001817942
14754,222023,4,71317,45,7105.000000000000000,14902.932692307700563,0.476751800916830,0,2484.525828243376964,road,1.543809688414480,-2068422.936200000345707,1012168.950500000268221
14755,222024,4,71317,45,7200.000000000000000,22973.318632855549367,0.313407049067036,0,658.122223162280193,road,0.408937372567850,-2056971.358699999749660,1024657.791000001132488
14756,222025,4,71317,45,7335.000000000000000,12463.149350649349799,0.588535031847136,0,508.253742610572033,road,0.315813602376550,-2055869.436200000345707,1003788.176500000059605
14757,222026,4,71317,45,7370.000000000000000,8137.013574660650193,0.905737704918031,0,127.970040042735178,road,0.079516737318221,-2057101.335299998521805,1026598.473299998790026
14758,222027,4,71317,45,8048.000000000000000,30000.000000000000000,0.268266666666667,0,669.162649183041822,road,0.415797561526773,-2045680.158200003206730,1041771.862100001424551
14759,222028,4,71317,45,8500.000000000000000,12436.507936507949125,0.683471601786856,0,1071.932845591727983,road,0.666066858127309,-2058194.285700000822544,1028296.921399999409914
14760,222029,4,71317,45,8855.000000000000000,12468.475336322850126,0.710191082802546,0,360.638359966425583,road,0.224089839518279,-2055971.182199999690056,1004210.520300000905991
14761,222030,4,71317,45,9300.000000000000000,12445.004269854800441,0.747287811104022,0,2667.997976355747596,road,1.657813767820800,-2059212.563699997961521,1029610.901799999177456
14762,222031,4,71317,45,9750.000000000000000,12441.571661237800072,0.783663050414804,0,744.565148469482097,road,0.462650408700182,-2056494.961300000548363,1025278.944800000637770
14763,222032,4,71317,45,9750.000000000000000,12441.571661237800072,0.783663050414804,0,551.231762096496936,road,0.342518852173912,-2056100.782999999821186,1025792.466600000858307
14764,222033,4,71317,50,885.000000000000000,5000.000000000000000,0.177000000000000,0,1056.060397897235134,road,0.656204196105021,-2091445.005199998617172,1037833.014100000262260
14765,222034,4,71317,50,2520.000000000000000,12051.482649842249884,0.209102902374671,0,1856.605531430378733,road,1.153638885296940,-2032972.787199996411800,1030246.168699998408556
14766,222035,4,71317,50,3080.000000000000000,5000.000000000000000,0.616000000000000,0,464.291368482511416,road,0.288496704184919,-2089647.805699996650219,1036956.696800000965595
14767,222036,4,71317,50,3309.000000000000000,12050.805288461549935,0.274587458745875,0,1837.114960395977050,road,1.141528030157660,-2037106.312100000679493,1037038.144999999552965
14768,222037,4,71317,50,3913.000000000000000,12048.547667342800196,0.324769433465086,0,989.738910187500323,road,0.614994016636393,-2033573.967799998819828,1029081.261500000953674
14769,222038,4,71317,50,4750.000000000000000,12446.906354515049316,0.381620931716658,0,419.954957191576511,road,0.260947390540284,-2056888.801500000059605,1025113.267900001257658
14770,222039,4,71317,50,5950.000000000000000,12448.130841121499543,0.477983407785577,0,169.990940942815087,road,0.105627262388236,-2057422.051899999380112,1025524.661100000143051
14771,222040,4,71317,50,6000.000000000000000,12436.507936507949125,0.482450542437781,0,294.980864274013584,road,0.183292244735920,-2057171.795000001788139,1025331.666499998420477
14772,222041,4,71317,50,6195.000000000000000,15000.000000000000000,0.413000000000000,0,104.944990769459594,road,0.065209663614167,-2055885.944399997591972,1025329.453099999576807
14773,222042,4,71317,50,8385.000000000000000,23352.542613636349415,0.359061543692623,0,64.538132869401295,road,0.040102056361558,-2057143.302900001406670,1026363.933800000697374
14774,222043,4,71317,50,8705.000000000000000,29541.436170212749857,0.294670846394985,0,244.717760473755902,road,0.152060262466095,-2055882.249899998307228,1028216.313099998980761
14775,222044,4,71317,55,1950.000000000000000,8913.425925925950651,0.218771100607697,0,1988.838124446495385,road,1.235804244940950,-2046229.710199996829033,1008416.782299999147654
14776,222045,4,71317,55,4000.000000000000000,12180.327868852449683,0.328398384925977,0,79.795688799188625,road,0.049582643119067,-2071130.423699997365475,1002877.484099999070168
14777,222046,4,71317,55,5750.000000000000000,12445.096685082849945,0.462029355456289,0,18.995095140278575,road,0.011802981307967,-2055328.406400002539158,1030437.103300001472235
14778,222264,4,73774,45,10000.000000000000000,27727.272727272749762,0.360655737704918,0,538.098063796756833,road,0.334357966724721,-2189508.354900002479553,497797.499899998307228
14779,222313,4,78229,35,4625.000000000000000,15000.000000000000000,0.308333333333333,0,1561.029201995668927,road,0.969976636404190,-2100217.725000001490116,979151.621500000357628
14780,222314,4,78229,30,2735.000000000000000,13332.025723472650498,0.205145118733509,0,433.543964464360727,road,0.269391191303060,-2099306.331299997866154,974437.276200000196695
14781,222315,4,78229,55,1133.000000000000000,12673.790697674399780,0.089397089397090,0,684.130883611793706,road,0.425098372597795,-2099485.674199998378754,960590.782999999821186
14782,222316,4,78229,40,3829.000000000000000,12472.053941908699926,0.307006369426752,0,114.599310160391866,road,0.071208567566519,-2100586.284000001847744,969473.594000000506639
14783,222317,4,78229,45,4300.000000000000000,13628.367346938750416,0.315518351577591,0,411.933922432346662,road,0.255963360577044,-2098463.093099996447563,971589.094300001859665
14784,222318,4,78229,25,5336.000000000000000,13534.347039473699624,0.394256182765024,0,529.683367694985009,road,0.329129327432948,-2097694.741499997675419,972572.997999999672174
14785,222319,4,78229,30,5855.000000000000000,13500.734632683650489,0.433680104031208,0,275.845791999481435,road,0.171402285843112,-2097309.299199998378754,972456.150899998843670
14786,222320,4,78229,30,1982.000000000000000,12868.705752212399602,0.154017042441059,0,218.427995255166877,road,0.135724592379986,-2097068.236000001430511,972411.527399998158216
14787,222321,4,78229,30,1070.000000000000000,11314.850746268650255,0.094565984474241,0,943.654823921712477,road,0.586358750280900,-2096497.957500003278255,972325.276399999856949
14788,222322,4,78229,30,2040.000000000000000,13328.000000000000000,0.153061224489796,0,104.533409504135292,road,0.064953919384119,-2101328.103399999439716,974655.274399999529123
14789,222323,4,78229,45,2695.000000000000000,12059.926253687299322,0.223467369808834,0,711.005683080921813,road,0.441797565386614,-2107077.268200002610683,973800.690999999642372
14790,222324,4,78229,25,2895.000000000000000,22500.000000000000000,0.128666666666667,0,496.671241470413975,road,0.308616584228065,-2101194.276799999177456,974168.805300001055002
14791,222325,4,78229,25,1620.000000000000000,15000.000000000000000,0.108000000000000,0,178.588430021273325,road,0.110969483742701,-2101092.125100001692772,974490.595699999481440
